numero,annee,article,bureau,code_commission,code_imp,commissionnaire,importateur,numero.1,origine,produit,provenance,regime,date,libelle_produit,origine_encoded,provenance_encoded,importateur_encoded,commissionnaire_encoded,regime_encoded,pays_correspondance,transaction_repetitivite,risk_score,risk_category
33200,2019,1,18N,32575,33321,Aunulius,Dugusbogugusius,54726,SÉNÉGAL,2103909900,SÉNÉGAL,5984,14/06/2019,#NOM?,96,93,2511,66,45,1,0.005813953488372093,0.24772324091227074,Vert (Risque Faible)
33201,2019,9,18N,13668,44233,Begulius,Agubelius,54730,ESPAGNE,8502399000,ESPAGNE,8797,14/06/2019,#NOM?,33,33,166,99,67,1,0.0,0.11990892904519024,Vert (Risque Faible)
33202,2019,1,18N,2,415,Dobigusgudabotor,Fagusdanules,54752,FRANCE,3004909000,FRANCE,8797,14/06/2019,#NOM?,35,35,3144,173,67,1,0.0755813953488372,0.13306584286614018,Vert (Risque Faible)
33203,2019,11,18N,27248,38014,Efrinus,Braunulaufritus,54762,FRANCE,3402111000,FRANCE,8797,14/06/2019,"-- Agents de Surface Organiques, Anioniques : --- ConditionnÃ©s Pour La vente Au dÃ©tail",35,35,1686,213,67,1,0.005813953488372093,0.15023532890566266,Vert (Risque Faible)
33204,2018,1,10S,45,33812,Abebibofrigunus,Aubogusbunulius,11220,MALAISIE,4015190000,FRANCE,8797,13/07/2021,"- Gants, mitaines et moufles :-- Autres                                                                                                                                                                                                                        ",61,35,767,0,67,0,0.020348837209302327,0.5652120398318972,Orange (Risque Modéré)
33205,2018,2,10S,45,33812,Abebibofrigunus,Aubogusbunulius,11220,ALLEMAGNE,3401191000,FRANCE,8797,13/07/2021,-- Autres : --- Savons de MÃ©nage,3,35,767,0,67,0,0.020348837209302327,0.42747498419216334,Orange (Risque Modéré)
33206,2019,5,18N,32334,124815,Begugusfrigustus,Edagusbugugustin,54780,CHINE,4418990000,CHINE,8797,14/06/2019,-AUTRES : --AUTRES,21,21,2665,98,67,1,0.0,0.13032944314776782,Vert (Risque Faible)
33207,2019,1,18N,12588,109716,Dobubidaes,Abugufritor,54795,INDONÉSIE,3401111000,INDONÉSIE,1159,14/06/2019,"- Savons, Produits et Preparations Organiques Tensio-Actifs en Barres, en Pains, en Morceaux ou en Sujets FrappÃ©s... : --- De Toilette (A Usages MÃ©dicaux)",47,49,97,177,1,1,0.0,0.04469928679696644,Vert (Risque Faible)
33208,2019,1,18N,6352,6740,Diguslius,Bebibonus,54812,DANEMARK,2106909990,DANEMARK,8797,14/06/2019,#NOM?,30,30,1138,164,67,1,0.017441860465116282,0.2968126175480837,Vert (Risque Faible)
33209,2019,1,18N,32441,32441,Eunulaubees,Eunulaubees,54813,MALI,4407290000,MALI,3550,14/06/2019,- DE BOIS TROPICAUX :-- AUTRES,62,63,2940,236,21,1,0.22965116279069767,0.35135242883767126,Vert (Risque Faible)
33210,2019,1,18N,32441,32441,Eunulaubees,Eunulaubees,54831,MALI,4407290000,MALI,3550,14/06/2019,- DE BOIS TROPICAUX :-- AUTRES,62,63,2940,236,21,1,0.22965116279069767,0.13640779293546562,Vert (Risque Faible)
33211,2019,1,18N,16527,116285,Dagusbilus,Bibibugues,54837,FRANCE,8711909000,FRANCE,8797,14/06/2019,- AUTRES :-- AUTRES,35,35,1348,143,67,1,0.0,0.13667871166914852,Vert (Risque Faible)
33212,2018,7,10S,38988,71816,Afridabecio,Difrifritor,14353,INDE,7318150000,INDE,8797,28/01/2018,"- Articles filetes :-- Autres vis et boulons, memeavec leurs ecrous ou rondelles                                                                                                                                                                               ",46,48,2040,8,67,1,0.029069767441860468,0.010129277876871408,Vert (Risque Faible)
33213,2019,1,18N,71006,109280,Begubigusbenus,Eugulius,54847,AUSTRALIE,8528729000,AUSTRALIE,8797,14/06/2019,#NOM?,7,8,2915,95,67,1,0.0029069767441860465,0.05176267779550502,Vert (Risque Faible)
33214,2019,2,18N,71006,109280,Begubigusbenus,Eugulius,54847,AUSTRALIE,8418109000,AUSTRALIE,8797,14/06/2019,#NOM?,7,8,2915,95,67,1,0.0029069767441860465,0.2836320214084566,Vert (Risque Faible)
33215,2019,2,18N,109616,109616,Eunules,Eunules,54851,BELGIQUE,8712009300,BELGIQUE,1450,14/06/2019,"VELOS ORDINAIRES DE 17 A 20 POUCES,POUR ENFANTS",10,11,2954,238,3,1,0.029069767441860468,0.02246623911090189,Vert (Risque Faible)
33216,2019,1,18N,33309,33309,Bafrigusnulius,Agubues,54879,FRANCE,8703232000,BELGIQUE,1450,14/06/2019,"-AUTRES VÉHICULES, UNIQUEMENT À MOTEUR À PISTON ALTERNATIF À ALLUMAGE PAR ÉTINCELLES :--D'UNE CYLINDRÉE EXCÉDANT 1500CM3 MAIS N'EXCÉDANT PAS 3000CM3 :---USAGÉS",35,11,178,78,3,0,1.0,0.9601839939639611,Rouge (Très Susceptible de Fraude)
33217,2018,8,10S,38988,71816,Afridabecio,Difrifritor,14353,INDE,8409990000,INDE,8797,28/01/2018,- Autres :-- Autres                                                                                                                                                                                                                                            ,46,48,2040,8,67,1,0.029069767441860468,0.22968351397876205,Vert (Risque Faible)
33218,2019,1,18N,33309,33309,Bafrigusnulius,Agubues,54893,JAPON,8703332000,BELGIQUE,1450,14/06/2019,"-AUTRES VÉHICULES, UNIQUEMENT À MOTEUR À PISTON À ALLUMAGE PAR COMPRESSION (DIESEL OU SEMI-DIESEL) : -- D'UNE CYLINDRÉE EXCÉDANT 2500 CM3 : ---USAGÉS",53,11,178,78,3,0,1.0,0.8192241544984132,Rouge (Très Susceptible de Fraude)
33219,2019,1,18N,31166,31166,Enulautus,Digucus,54908,CHINE,7308909900,CHINE,1450,31/05/2019,#NOM?,21,21,2061,220,3,1,0.7296511627906976,0.5027658593236043,Orange (Risque Modéré)
33220,2019,1,18N,15317,15317,Dicus,Dicus,54951,SÉNÉGAL,7210619000,VIET NAM,4281,31/05/2019,#NOM?,96,103,2004,155,29,0,0.06976744186046512,0.632911692377858,Orange (Risque Modéré)
33221,2019,7,18N,98665,113283,Bifrigubugusaulius,Alfribudaes,54973,CHINE,4202299000,CHINE,8797,31/05/2019,#NOM?,21,21,360,119,67,1,0.0,0.2570194632307355,Vert (Risque Faible)
33222,2019,8,18N,98665,88744,Bifrigubugusaulius,Algusnus,54997,CHINE,9619002100,CHINE,8797,31/05/2019,-- Couches et langes pour bÃ©bÃ©s,21,21,429,119,67,1,0.0,0.2959244995715006,Vert (Risque Faible)
33223,2019,5,18N,98665,90541,Bifrigubugusaulius,Dugusfritin,55003,CHINE,8541409000,CHINE,8797,31/05/2019,"- DISPOSITIFS PHOTOSENSIBLES À SEMI-CONDUCTEUR, Y COMPRIS LES CELLULES PHOTOVOLTAÏQUES MÊME ASSEMBLÉES EN MODULES OU CONSTITUÉES EN PANNEAUX; DIODES ÉMETTRICES DE LUMIÈRE (LED): -- AUTRES",21,21,2521,119,67,1,0.0029069767441860465,0.22112800179541742,Vert (Risque Faible)
33224,2019,1,18N,27248,109238,Efrinus,Bifridagunules,55008,BELGIQUE,8703332000,BELGIQUE,8797,31/05/2019,"-AUTRES VÉHICULES, UNIQUEMENT À MOTEUR À PISTON À ALLUMAGE PAR COMPRESSION (DIESEL OU SEMI-DIESEL) : -- D'UNE CYLINDRÉE EXCÉDANT 2500 CM3 : ---USAGÉS",10,11,1448,213,67,1,0.014534883720930232,0.024737841726483526,Vert (Risque Faible)
33225,2019,1,18N,53455,97821,Anbufritus,Angulius,55036,CHINE,3923309000,CHINE,8797,31/05/2019,#NOM?,21,21,631,38,67,1,0.005813953488372093,0.18655500461533486,Vert (Risque Faible)
33226,2018,1,10S,79406,13878,Ebegusfrifritor,Eubogubunulius,11221,SÉNÉGAL,2103300000,SÉNÉGAL,5984,13/07/2021,#NOM?,96,93,2812,208,45,1,0.005813953488372093,0.02553719267770848,Vert (Risque Faible)
33227,2019,5,18N,106203,63212,Anbubutus,Aubobegusgubucus,55053,CHINE,7217909000,CHINE,8797,31/05/2019,#NOM?,21,21,746,37,67,1,0.0029069767441860465,0.08463278398415135,Vert (Risque Faible)
33228,2019,5,18N,91861,35569,Banus,Dodabufrifridalius,55066,TURQUIE,4202299000,TURQUIE,8797,31/05/2019,#NOM?,105,100,2211,83,67,1,0.03779069767441861,0.20484867122454925,Vert (Risque Faible)
33229,2019,6,18N,91861,35569,Banus,Dodabufrifridalius,55066,TURQUIE,8528739000,TURQUIE,8797,31/05/2019,#NOM?,105,100,2211,83,67,1,0.03779069767441861,0.26987773662481596,Vert (Risque Faible)
33230,2019,1,18N,21089,90169,Bifribidanus,Adabebitin,55076,FRANCE,8418219000,FRANCE,8797,31/05/2019,#NOM?,35,35,106,118,67,1,0.0029069767441860465,0.2946772215103287,Vert (Risque Faible)
33231,2018,9,10S,38988,71816,Afridabecio,Difrifritor,14353,INDE,8413300000,INDE,8797,28/01/2018,"- Pompes a carburant, a huile ou a liquide de refroidissement pour moteurs a  allumage par etincelles ou par compression                                                                                                                                       ",46,48,2040,8,67,1,0.029069767441860468,0.12571855753148065,Vert (Risque Faible)
33232,2019,6,18N,20241,62390,Braucus,Ebofribufries,55112,CHINE,8418219000,CHINE,8797,31/05/2019,#NOM?,21,21,2612,127,67,1,0.0,0.28974894222081254,Vert (Risque Faible)
33233,2018,10,10S,38988,71816,Afridabecio,Difrifritor,14353,INDE,8483400000,INDE,8797,28/01/2018,"- Engrenages et roues de friction, autres que lesroues dentees et autres organes elementaires de transmis- sion present                                                                                                                                        ",46,48,2040,8,67,1,0.029069767441860468,0.1734716910378779,Vert (Risque Faible)
33234,2019,1,18N,109616,109616,Eunules,Eunules,55124,ALLEMAGNE,8703332000,BELGIQUE,1450,31/05/2019,"-AUTRES VÉHICULES, UNIQUEMENT À MOTEUR À PISTON À ALLUMAGE PAR COMPRESSION (DIESEL OU SEMI-DIESEL) : -- D'UNE CYLINDRÉE EXCÉDANT 2500 CM3 : ---USAGÉS",3,11,2954,238,3,0,0.029069767441860468,0.6903342278836568,Orange (Risque Modéré)
33235,2018,11,10S,38988,71816,Afridabecio,Difrifritor,14353,INDE,8708990000,INDE,8797,28/01/2018,- AUTRES PARTIES ET ACCESSOIRES :-- AUTRES                                                                                                                                                                                                                     ,46,48,2040,8,67,1,0.029069767441860468,0.09906650101675725,Vert (Risque Faible)
33236,2018,1,10S,34232,73338,Agubebogubues,Eubetor,14354,CANADA,8703332010,CANADA,8797,28/01/2018,-----D UNE CYLINDRÃ©E COMPRISE ENTRE 2500CM3 ET 3115CM3,17,17,2775,10,67,1,0.0029069767441860465,0.18840977977698253,Vert (Risque Faible)
33237,2018,2,10S,34232,73338,Agubebogubues,Eubetor,14354,CANADA,8703332090,CANADA,8797,28/01/2018,-----D UNE CYLINDRÃ©E SUPERIEURE Ã  3115CM3,17,17,2775,10,67,1,0.0029069767441860465,0.19192624118332824,Vert (Risque Faible)
33238,2018,1,10S,82452,59014,Dogudagutin,Donulaufries,14355,BULGARIE,8703900010,BULGARIE,8797,28/01/2018,-AUTRES:-- DUNE CYLINDRÉE COMPRISE ENTRE 2500CM3 ET 3115CM3,14,14,2320,183,67,1,0.0,0.26441683361733104,Vert (Risque Faible)
33239,2019,4,18N,82800,82800,Fabufritor,Fabufritor,55179,CHINE,3215909000,CHINE,1450,31/05/2019,#NOM?,21,21,3042,246,3,1,0.4941860465116279,0.15215228541981585,Vert (Risque Faible)
33240,2018,1,10S,31166,31166,Enulautus,Digucus,14356,ALLEMAGNE,8704212000,BELGIQUE,1450,28/01/2018,"- AUTRES, À MOTEUR-- D'UN POIDS EN CHARGE MAXIMAL N'EXCÉDANT PAS 5 TONNES :--- USAGÉS",3,11,2061,220,3,0,0.7296511627906976,0.8762840968501925,Rouge (Très Susceptible de Fraude)
33241,2018,2,10S,31166,31166,Enulautus,Digucus,14356,ALLEMAGNE,8701901900,BELGIQUE,1450,28/01/2018,#NOM?,3,11,2061,220,3,0,0.7296511627906976,0.7190204235549932,Rouge (Très Susceptible de Fraude)
33242,2019,1,18N,17691,6734,Aunulaugusbotin,Fagunulaucio,55212,ARGENTINE,1001190000,ARGENTINE,1159,31/05/2019,#NOM?,6,7,3132,65,1,1,0.011627906976744186,0.25263336921512564,Vert (Risque Faible)
33243,2019,1,18N,82800,82800,Fabufritor,Fabufritor,55221,JAPON,8703332000,ALLEMAGNE,1450,31/05/2019,"-AUTRES VÉHICULES, UNIQUEMENT À MOTEUR À PISTON À ALLUMAGE PAR COMPRESSION (DIESEL OU SEMI-DIESEL) : -- D'UNE CYLINDRÉE EXCÉDANT 2500 CM3 : ---USAGÉS",53,3,3042,246,3,0,0.4941860465116279,0.7697318289489582,Rouge (Très Susceptible de Fraude)
33244,2018,2,15M,2,2,Dobigusgudabotor,Ebogutus,12518,FRANCE,303430000,FRANCE,7139,03/04/2018,"- THONS (DU GENRE THUNNUS), LISTAOS OU BONITES A VENTRE RAYE (EUTHYNNUS (KATSUWONUS) PELAMIS), A L EXCLUSION DES ABATS DE POISSONS COMESTIBLES DES N°S 0303.91 À 0303.99:
-- LISTAOS OU BONITES À VENTRE RAYE",35,35,2618,173,55,1,0.26744186046511625,0.10350864010466607,Vert (Risque Faible)
33245,2019,2,18N,53455,11548,Anbufritus,Fanulaudagudatin,55254,FRANCE,7217109000,FRANCE,8797,31/05/2019,#NOM?,35,35,3169,38,67,1,0.0,0.02209288594601496,Vert (Risque Faible)
33246,2019,1,18N,14517,78394,Dibugutin,Banulaugusgusius,55267,CÔTE D'IVOIRE,803101000,CÔTE D'IVOIRE,8797,31/05/2019,- PLANTAINS :-- FRAICHES,29,29,1105,154,67,1,0.00872093023255814,0.1335826936448169,Vert (Risque Faible)
33247,2019,1,18N,28564,11667,Eugufridabulius,Eubigulus,55276,ARABIE SAOUDITE,3921902000,ARABIE SAOUDITE,1159,31/05/2019,-- imprimÃ©s,5,6,2793,233,1,1,0.0813953488372093,0.26881339113645397,Vert (Risque Faible)
33248,2019,1,18N,45,7439,Abebibofrigunus,Bebilus,55286,UKRAINE,7213919000,UKRAINE,1159,31/05/2019,#NOM?,106,101,1159,0,1,1,0.08430232558139535,0.22201250060116468,Vert (Risque Faible)
33249,2019,3,18N,85963,79593,Dunules,Fadadatin,55293,CHINE,3808999000,CHINE,8797,31/05/2019,#NOM?,21,21,3063,204,67,1,0.0029069767441860465,0.2384790568988224,Vert (Risque Faible)
33250,2019,4,18N,82800,82800,Fabufritor,Fabufritor,55301,FRANCE,8528719000,FRANCE,1450,31/05/2019,#NOM?,35,35,3042,246,3,1,0.4941860465116279,0.417471798979763,Orange (Risque Modéré)
33251,2019,2,18N,85963,86367,Dunules,Anulaubetor,55314,CHINE,1806329000,CHINE,8797,31/05/2019,--Non fourrÃ©s:---Autres,21,21,671,204,67,1,0.005813953488372093,0.12763188354695967,Vert (Risque Faible)
33252,2019,3,18N,85963,86367,Dunules,Anulaubetor,55314,CHINE,1806329000,CHINE,8797,31/05/2019,--Non fourrÃ©s:---Autres,21,21,671,204,67,1,0.005813953488372093,0.12802501011778483,Vert (Risque Faible)
33253,2018,1,10S,45,33812,Abebibofrigunus,Aubogusbunulius,11222,ROYAUME-UNI,6506100000,FRANCE,8797,13/07/2021,#NOM?,83,35,767,0,67,0,0.020348837209302327,0.5031652342806391,Orange (Risque Modéré)
33254,2019,3,18N,33170,36969,Bibubinus,Dafriboes,55347,CHINE,6405909000,CHINE,8797,31/05/2019,#NOM?,21,21,1827,111,67,1,0.0,0.06652281458960198,Vert (Risque Faible)
33255,2019,1,18N,82800,82800,Fabufritor,Fabufritor,55289,ALLEMAGNE,8703332000,ESPAGNE,1450,31/05/2019,"-AUTRES VÉHICULES, UNIQUEMENT À MOTEUR À PISTON À ALLUMAGE PAR COMPRESSION (DIESEL OU SEMI-DIESEL) : -- D'UNE CYLINDRÉE EXCÉDANT 2500 CM3 : ---USAGÉS",3,33,3042,246,3,0,0.4941860465116279,0.8212982712018224,Rouge (Très Susceptible de Fraude)
33256,2019,1,18N,33309,33309,Bafrigusnulius,Agubues,55290,ALLEMAGNE,8704909000,BELGIQUE,1450,31/05/2019,#NOM?,3,11,178,78,3,0,1.0,0.9583113717090217,Rouge (Très Susceptible de Fraude)
33257,2019,4,18N,33170,42701,Bibubinus,Aunulaugusgusius,55358,CHINE,8528729000,CHINE,8797,31/05/2019,#NOM?,21,21,895,111,67,1,0.0,0.2748566246649897,Vert (Risque Faible)
33258,2018,3,10S,31166,31166,Enulautus,Digucus,14356,ALLEMAGNE,8708990000,BELGIQUE,1450,28/01/2018,- AUTRES PARTIES ET ACCESSOIRES :-- AUTRES                                                                                                                                                                                                                     ,3,11,2061,220,3,0,0.7296511627906976,0.8546145398793497,Rouge (Très Susceptible de Fraude)
33259,2019,3,18N,33170,115839,Bibubinus,Dobonulaudatus,55372,CHINE,7217309000,CHINE,8797,31/05/2019,#NOM?,21,21,2179,111,67,1,0.005813953488372093,0.23594189232169302,Vert (Risque Faible)
33260,2019,1,18N,28564,11667,Eugufridabulius,Eubigulus,55395,ESPAGNE,3920202000,ESPAGNE,8797,05/06/2019,-- imprimÃ©es,33,33,2793,233,67,1,0.0813953488372093,0.051789205809813,Vert (Risque Faible)
33261,2019,1,18N,32575,33507,Aunulius,Begusaulius,55428,INDONÉSIE,1516209000,SÉNÉGAL,1159,05/06/2019,#NOM?,47,93,1266,66,1,0,0.017441860465116282,0.40855835736925517,Orange (Risque Modéré)
33262,2018,2,10S,45,33812,Abebibofrigunus,Aubogusbunulius,11222,"TAÏWAN, PROVINCE DE CHINE",9004909000,FRANCE,8797,13/07/2021,- Autres :-- Autres                                                                                                                                                                                                                                            ,98,35,767,0,67,0,0.020348837209302327,0.6291537405853762,Orange (Risque Modéré)
33263,2019,7,18N,106203,55895,Anbubutus,Begusgusgucus,55446,CHINE,7217909000,CHINE,8797,05/06/2019,#NOM?,21,21,1290,37,67,1,0.005813953488372093,0.08850747912300735,Vert (Risque Faible)
33264,2019,9,18N,106203,55895,Anbubutus,Begusgusgucus,55446,CHINE,7317009000,CHINE,8797,05/06/2019,#NOM?,21,21,1290,37,67,1,0.005813953488372093,0.20591959572851565,Vert (Risque Faible)
33265,2018,3,10S,45,33812,Abebibofrigunus,Aubogusbunulius,11222,CHINE,8608000000,FRANCE,8797,13/07/2021,"Materiel fixe de voies ferrees ou similaires , appareils mecaniques (y compris electromecaniques) designalisation, de s                                                                                                                                        ",21,35,767,0,67,0,0.020348837209302327,0.6854417058009689,Orange (Risque Modéré)
33266,2019,5,18N,22187,114780,Eubinules,Braudabodadacus,55465,CHINE,9403890090,CHINE,8797,05/06/2019,"-MEUBLES EN AUTRES MATIÈRES, Y COMPRIS LE ROTIN, L'OSIER, LE BAMBOU OU LES MATIÈRES SIMILAIRES: -- Salon Tissu 7 places / Autres",21,21,1600,225,67,1,0.0029069767441860465,0.2994506944447737,Vert (Risque Faible)
33267,2019,2,18N,31166,31166,Enulautus,Digucus,55471,CHINE,3926909900,CHINE,1450,05/06/2019,#NOM?,21,21,2061,220,3,1,0.7296511627906976,0.32559177428015323,Vert (Risque Faible)
33268,2019,6,18N,32334,98936,Begugusfrigustus,Ebifritor,55477,CHINE,8711909000,CHINE,8797,05/06/2019,- AUTRES :-- AUTRES,21,21,2588,98,67,1,0.0,0.2763892229256879,Vert (Risque Faible)
33269,2019,5,18N,28734,43681,Abubibedaes,Augusbolius,55484,CHINE,7615101000,CHINE,8797,05/06/2019,"-- Eponges, torchons, gants et articles similaires pour le rÃ©curage, le polissage ou usages analogues",21,21,865,4,67,1,0.020348837209302327,0.15013350661151006,Vert (Risque Faible)
33270,2018,3,15M,2,2,Dobigusgudabotor,Ebogutus,12518,FRANCE,303440000,FRANCE,7139,03/04/2018,"- THONS (DU GENRE THUNNUS), LISTAOS OU BONITES A VENTRE RAYE (EUTHYNNUS (KATSUWONUS) PELAMIS), A L EXCLUSION DES ABATS DE POISSONS COMESTIBLES DES N°S 0303.91 À 0303.99:
--THONS OBESES (THUNNUS OBESUS)               ",35,35,2618,173,55,1,0.26744186046511625,0.2900389180935445,Vert (Risque Faible)
33271,2019,2,18N,34156,125618,Bator,Dibegugugusgulus,55504,CHINE,4202219000,CHINE,8797,05/06/2019,#NOM?,21,21,1926,84,67,1,0.0,0.05336224602099281,Vert (Risque Faible)
33272,2019,2,18N,31166,31166,Enulautus,Digucus,55508,ÉMIRATS ARABES UNIS,7308909900,ÉMIRATS ARABES UNIS,1450,05/06/2019,#NOM?,109,105,2061,220,3,1,0.7296511627906976,0.41276393655288,Orange (Risque Modéré)
33273,2019,2,18N,32441,32441,Eunulaubees,Eunulaubees,55529,FRANCE,8544499000,FRANCE,1450,05/06/2019,#NOM?,35,35,2940,236,3,1,0.22965116279069767,0.29548794480857055,Vert (Risque Faible)
33274,2019,2,18N,60877,61521,Bebufrinulaulus,Abifribicus,55536,ITALIE,8714999000,ITALIE,8797,05/06/2019,#NOM?,52,54,40,90,67,1,0.0,0.02124129051390736,Vert (Risque Faible)
33275,2019,10,18N,30148,28426,Aldalus,Bebecio,55552,ÉMIRATS ARABES UNIS,8471809000,ÉMIRATS ARABES UNIS,8797,05/06/2019,#NOM?,109,105,1116,23,67,1,0.0029069767441860465,0.17101190664404617,Vert (Risque Faible)
33276,2019,5,18N,30148,29680,Aldalus,Begusius,55561,ÉMIRATS ARABES UNIS,8443311000,ÉMIRATS ARABES UNIS,8797,05/06/2019,#NOM?,109,105,1292,23,67,1,0.0029069767441860465,0.13269666367002794,Vert (Risque Faible)
33277,2019,2,18N,85963,39313,Dunules,Dagustor,55569,CHINE,3926909900,CHINE,8797,05/06/2019,#NOM?,21,21,1889,204,67,1,0.0,0.030370343774274763,Vert (Risque Faible)
33278,2018,2,15M,51495,24008,Alnulaucus,Aubobobugutin,12615,SÉNÉGAL,303490000,SÉNÉGAL,6171,02/04/2018,"- THONS (DU GENRE THUNNUS), LISTAOS OU BONITES A VENTRE RAYE (EUTHYNNUS (KATSUWONUS) PELAMIS), A L EXCLUSION DES ABATS DE POISSONS COMESTIBLES DES N°S 0303.91 À 0303.99:
--AUTRES",96,93,754,31,48,1,0.03488372093023256,0.17001104316834084,Vert (Risque Faible)
33279,2018,3,15M,51495,24008,Alnulaucus,Aubobobugutin,12615,SÉNÉGAL,303890000,SÉNÉGAL,6171,02/04/2018,"-AUTRES POISSONS À L EXCLUSION DES ABATS DE POISSONS COMESTIBLES DES N°S 0303.91 À 0303.99:
-- AUTRES",96,93,754,31,48,1,0.03488372093023256,0.27280868462950025,Vert (Risque Faible)
33280,2019,1,18N,22187,21240,Eubinules,Dugunulius,55614,FRANCE,8504401000,FRANCE,8797,05/06/2019,#NOM?,35,35,2503,225,67,1,0.0,0.043254586886052215,Vert (Risque Faible)
33281,2019,5,18N,98665,94477,Bifrigubugusaulius,Afrilius,55637,ITALIE,8528719000,ITALIE,8797,05/06/2019,#NOM?,52,54,157,119,67,1,0.011627906976744186,0.1991220641464219,Vert (Risque Faible)
33282,2019,6,18N,106203,37341,Anbubutus,Ebonulaunulaulus,55644,CHINE,9619002100,CHINE,8797,05/06/2019,-- Couches et langes pour bÃ©bÃ©s,21,21,2622,37,67,1,0.0,0.10170051358321781,Vert (Risque Faible)
33283,2019,1,18N,32440,127910,Ebefritin,Algusbunus,55645,BELGIQUE,8704212000,BELGIQUE,8797,05/06/2019,"- AUTRES, À MOTEUR-- D'UN POIDS EN CHARGE MAXIMAL N'EXCÉDANT PAS 5 TONNES :--- USAGÉS",10,11,417,207,67,1,0.0,0.12563339041160784,Vert (Risque Faible)
33284,2019,7,18N,98665,73034,Bifrigubugusaulius,Anaubofrigustin,55658,CHINE,3808911990,CHINE,8797,05/06/2019,#NOM?,21,21,458,119,67,1,0.0,0.1466302437658083,Vert (Risque Faible)
33285,2018,1,10S,45,62055,Abebibofrigunus,Egugudalus,11223,CHINE,3808919000,CHINE,8797,13/07/2021,-----insecticides non conditionnÃes pour la venteau dÃtail                                                                                                                                                                                                   ,21,21,2697,0,67,1,0.00872093023255814,0.0952143702520167,Vert (Risque Faible)
33286,2018,3,10S,45,62055,Abebibofrigunus,Egugudalus,11223,CHINE,3808939000,CHINE,8797,13/07/2021,#NOM?,21,21,2697,0,67,1,0.00872093023255814,0.06977510709002009,Vert (Risque Faible)
